id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,display_text_range,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,possibly_sensitive,scopes,liquor_type
1471227415330533387,736731126903885825,2021-12-15T21:15:24+00:00,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time & thas what she find to wear on the bo…,1.4712266481210245e+18,1.4712249877805343e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time &amp; thas what she find to wear on the bo…,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639602924555,,,gin
1471227434192322564,1390172390932553730,2021-12-15T21:15:29+00:00,I still wanna go to a Kelly Khumalo gig ka one beautiful cute swing maxi long dress ke tswere Gin glass.. Covid ya tlang bora.,,,,f0976f342215a984184a13a54b26877ece8cebba,I still wanna go to a Kelly Khumalo gig ka one beautiful cute swing maxi long dress ke tswere Gin glass.. Covid ya tlang bora.,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639602929052,,,gin
1471227503347961864,828411223687516161,2021-12-15T21:15:45+00:00,@hold_my_WILLy @successiongifs “I was wondering why it took 3 hours to get a gin and tonic”,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@hold_my_WILLy @successiongifs “I was wondering why it took 3 hours to get a gin and tonic”,"[31, 91]",0,1.471222632066474e+18,421581284.0,hold_my_WILLy,,,,0,0,0,0,0,0,0,low,en,1639602945540,,,gin
1471227613154889732,106592553,2021-12-15T21:16:11+00:00,"For sure ya gin hear “ during curfew them did djing and playing all the right songs just to be back outside to play the same 5 songs again smh, djs in Barbados is trash!”",,1.4712249877805343e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,For sure ya gin hear “ during curfew them did djing and playing all the right songs just to be back outside to play… https://t.co/Nz4odfN8dE,"[0, 170]",1,,,,,,,1,0,0,0,0,0,0,low,en,1639602971720,,,gin
1471227631307829249,1110880811417563137,2021-12-15T21:16:16+00:00,I went to a new laser place last week and never a fucking gin idk if these chemicals burns on my chest are watttt,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,I went to a new laser place last week and never a fucking gin idk if these chemicals burns on my chest are watttt,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639602976048,,,gin
1471227641265016834,1395081478195789828,2021-12-15T21:16:18+00:00,i am listening to the new gin and toxic episode rn and what i am seeing on my timeline rn i'm excited,,,,f0976f342215a984184a13a54b26877ece8cebba,i am listening to the new gin and toxic episode rn and what i am seeing on my timeline rn i'm excited,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639602978422,,,gin
1471227723767070728,1238457459485925381,2021-12-15T21:16:38+00:00,@ihatetanizaki OOOOO I’M JEALOUS I ONLY HAVE GIN 🤲,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@ihatetanizaki OOOOO I’M JEALOUS I ONLY HAVE GIN 🤲,"[15, 50]",0,1.4712275619507773e+18,1.3836498033477837e+18,ihatetanizaki,,,,0,0,0,0,0,0,0,low,en,1639602998092,,,gin
1471227798207578120,1447106340179124225,2021-12-15T21:16:55+00:00,RT @MasonsGin: We've teamed up with The Bottled Baking Co. to give away two delicious bottled bakes – one for you and one for your 4-pawed…,1.4710727755615314e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @MasonsGin: We've teamed up with The Bottled Baking Co. to give away two delicious bottled bakes – one for you and one for your 4-pawed…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603015840,,,gin
1471227817492951051,1378905682997608452,2021-12-15T21:17:00+00:00,look how all my christmas money gin spend on clothes…😔,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,look how all my christmas money gin spend on clothes…😔,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603020438,,,gin
1471227826875502594,262525836,2021-12-15T21:17:02+00:00,Ah #SecretSantaNZ2021 you have outdone yourself! Superb sleuthing & I love that the Xmas decorations & gin garnish were handmade.I can’t wait to set up the insect house- absolutely brilliant! Wish I knew who you were so I could thank you properly! Truly magnificent effort 💕🎅🏻☺️ https://twitter.com/sillymidoff/status/1471227826875502594/photo/1,,,0022e3c837579650,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Ah #SecretSantaNZ2021 you have outdone yourself! Superb sleuthing &amp; I love that the Xmas decorations &amp; gin garnish… https://t.co/ze0mGFuWup,"[0, 286]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603022675,0.0,,gin
1471227843950612481,836853109,2021-12-15T21:17:06+00:00,"After the gin kicked in.
Gotta love a teepee at Xmas.😂😂 https://twitter.com/dazzla2118/status/1471227843950612481/video/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"After the gin kicked in.
Gotta love a teepee at Xmas.😂😂 https://t.co/VYykAuupzp","[0, 55]",0,,,,,,,0,0,0,0,0,0,0,low,en,1639603026746,0.0,,gin
1471227929438920714,2338396226,2021-12-15T21:17:27+00:00,"RT @SparklingDirect: It’s #giveaway time again! 

Make this #Christmas to remember by entering to #win this delicious Sloe #Gin and chocola…",1.4693386294703145e+18,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"RT @SparklingDirect: It’s #giveaway time again! 

Make this #Christmas to remember by entering to #win this delicious Sloe #Gin and chocola…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603047128,,,gin
1471227966604595205,1274256386877243394,2021-12-15T21:17:35+00:00,RT @GeeGeeGin: Feeling the love tonight guys 🥰 I’ve added some stick to the gin website for those who have asked 🥰,1.4708534629843804e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @GeeGeeGin: Feeling the love tonight guys 🥰 I’ve added some stick to the gin website for those who have asked 🥰,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603055989,,,gin
1471227973059571715,1371147713991995393,2021-12-15T21:17:37+00:00,"@snowpanda143 @MSuppasit Gin

Mew Suppasit

@MSuppasit
#MewSuppasit
#มิวศุภศิษฏ์ 
#SPACEMAN",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@snowpanda143 @MSuppasit Gin

Mew Suppasit

@MSuppasit
#MewSuppasit
#มิวศุภศิษฏ์ 
#SPACEMAN","[25, 91]",0,1.4712270672828252e+18,1.3618277335131955e+18,snowpanda143,,,,0,0,0,0,0,0,0,low,en,1639603057528,,,gin
1471227973672046609,2229022584,2021-12-15T21:17:37+00:00,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time & thas what she find to wear on the bo…,1.4712266481210245e+18,1.4712249877805343e+18,,f0976f342215a984184a13a54b26877ece8cebba,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time &amp; thas what she find to wear on the bo…,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603057674,,,gin
1471228208293023749,1369194643330641920,2021-12-15T21:18:33+00:00,RT @Lochnessspirits: Are you still looking for that perfect gift? #XmasGift #lochness #gin #absinthe https://twitter.com/Lochnessspirits/status/1471227024547225600/photo/1,1.4712270245472256e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @Lochnessspirits: Are you still looking for that perfect gift? #XmasGift #lochness #gin #absinthe https://t.co/u8k8KxdcI8,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603113612,0.0,,gin
1471228346163810307,58948416,2021-12-15T21:19:06+00:00,Oh & I had sworn off gin after last weekend! Took me 4 days to recover BUT may have to give it another chance just so I can use these sexy as gin stones 🍸 #SecretSantaNZ2021 https://twitter.com/IamnowMrsF/status/1471228346163810307/photo/1,,,,f0976f342215a984184a13a54b26877ece8cebba,Oh &amp; I had sworn off gin after last weekend! Took me 4 days to recover BUT may have to give it another chance just… https://t.co/OYFcYTowoQ,"[0, 177]",1,1.471224347289211e+18,58948416.0,IamnowMrsF,,,,0,0,0,0,0,0,0,low,en,1639603146483,0.0,,gin
1471228366120534018,3351713247,2021-12-15T21:19:11+00:00,"@nicolathorp_ Yes! Mine says this too, although it’s not true. We are being told to go and get the third dose. Bookings for 30 and over opened beginning of the week. Think Im going to have a glass of wine and try and understand the confusion ! 🍷",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@nicolathorp_ Yes! Mine says this too, although it’s not true. We are being told to go and get the third dose. Book… https://t.co/NXMmPYk9dE","[14, 245]",1,1.4712245415233618e+18,1072484382.0,nicolathorp_,,,,0,0,0,0,0,0,0,low,en,1639603151241,,,gin
1471228366871220231,978927041276870656,2021-12-15T21:19:11+00:00,"@Justin_DigiT Teen slippers, t-shirtje, Gin tonic, let the weekend begins on Thursday! 🎉🤪",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@Justin_DigiT Teen slippers, t-shirtje, Gin tonic, let the weekend begins on Thursday! 🎉🤪","[14, 89]",0,1.47121364701175e+18,197112427.0,Justin_DigiT,,,,0,0,0,0,0,0,0,low,en,1639603151420,,,gin
1471228381106692100,1460942640,2021-12-15T21:19:14+00:00,"Man, my managers know what’s up! We talked about Suicide Boys biting Bone Thugs, Three Six influencing rap, Tommy Wright pioneering proto trap, Skinny Pimp, Lil Gin, MC Holocaust, Big L, Backxwash; it’s cool to work somewhere & not be the only guy that loves hardcore",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Man, my managers know what’s up! We talked about Suicide Boys biting Bone Thugs, Three Six influencing rap, Tommy W… https://t.co/RSJK2jN7uY","[0, 271]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603154814,,,gin
1471228411079233541,2802615899,2021-12-15T21:19:21+00:00,"@Ladychi05 I drink black label, Hansa, Castle, Zambezi, Windhoek, St Louis, Ciders, Wine, Whiskey, Gin....everything",,,,f0976f342215a984184a13a54b26877ece8cebba,"@Ladychi05 I drink black label, Hansa, Castle, Zambezi, Windhoek, St Louis, Ciders, Wine, Whiskey, Gin....everything","[11, 116]",0,1.4712278113188782e+18,67316285.0,Ladychi05,,,,0,0,0,0,0,0,0,low,en,1639603161960,,,gin
1471228522181980160,1444505231220412416,2021-12-15T21:19:48+00:00,Go For Another Round Of Gin; It’s Worth It https://worldbestarticle.com/go-for-another-round-of-gin/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,,,,35c1a4d94081e97de9d247b5ad010314c844a1aa,Go For Another Round Of Gin; It’s Worth It https://t.co/FDUW22M9qn,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603188449,0.0,,gin
1471228558253166593,16012211,2021-12-15T21:19:57+00:00,RT @ThinkingBottle: Obscure French Grape Makes Waves in Virginia (When Will the World Catch On?) https://vintnerproject.com/wine/obscure-french-grape-makes-waves-in-virginia-when-will-the-world-catch-on/ via @vintnerprojec…,1.471136628622168e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @ThinkingBottle: Obscure French Grape Makes Waves in Virginia (When Will the World Catch On?) https://t.co/Ec57AYjPLV via @vintnerprojec…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603197049,0.0,,gin
1471228562183176200,2356428786,2021-12-15T21:19:57+00:00,RT @MasonsGin: We've teamed up with The Bottled Baking Co. to give away two delicious bottled bakes – one for you and one for your 4-pawed…,1.4710727755615314e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,RT @MasonsGin: We've teamed up with The Bottled Baking Co. to give away two delicious bottled bakes – one for you and one for your 4-pawed…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603197986,,,gin
1471228570806767624,712938939259158528,2021-12-15T21:20:00+00:00,@GiftBetterUK @marksandspencer Some nice gin #GiftBetter,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@GiftBetterUK @marksandspencer Some nice gin #GiftBetter,"[31, 56]",0,1.471012248567038e+18,9.336949645083484e+17,GiftBetterUK,,,,0,0,0,0,0,0,0,low,en,1639603200042,,,gin
1471228699177594890,739804686341967872,2021-12-15T21:20:30+00:00,@daniie_waniie @derealshaniiboo Not me I gin eat home I brek,,,,f0976f342215a984184a13a54b26877ece8cebba,@daniie_waniie @derealshaniiboo Not me I gin eat home I brek,"[32, 60]",0,1.4712286075488666e+18,180186961.0,daniie_waniie,,,,0,0,0,0,0,0,0,low,en,1639603230648,,,gin
1471228841519726596,1102997906502619136,2021-12-15T21:21:04+00:00,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time & thas what she find to wear on the bo…,1.4712266481210245e+18,1.4712249877805343e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time &amp; thas what she find to wear on the bo…,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603264585,,,gin
1471228866354163726,1316711408,2021-12-15T21:21:10+00:00,@JamesLewisTZ Bring me a gin.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@JamesLewisTZ Bring me a gin.,"[14, 29]",0,1.4712286412290908e+18,1.226135097012826e+18,JamesLewisTZ,,,,0,0,0,0,0,0,0,low,en,1639603270506,,,gin
1471228883936628752,1407721047428939780,2021-12-15T21:21:14+00:00,"ACKSHUALLY what he said was he didn't care where the spending cuts came from, but gotta gin up the clicks right?",,1.4711733550175887e+18,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"ACKSHUALLY what he said was he didn't care where the spending cuts came from, but gotta gin up the clicks right?",,0,,,,,,,1,0,0,1,4,0,0,low,en,,,,gin
1471228888273596419,883750079751913472,2021-12-15T21:21:15+00:00,why have i become so bad at taking shots. i understand that ive only tried to shoot gin in recent times but its just been so dastardly to swallow.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,why have i become so bad at taking shots. i understand that ive only tried to shoot gin in recent times but its jus… https://t.co/IYOSLYCmC4,"[0, 146]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603275732,,,gin
1471228918602637315,2382459235,2021-12-15T21:21:22+00:00,@steve18harvey We’re only 5 mins from the arena so we certainly will!! Might have to be a gin though! 🤣,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@steve18harvey We’re only 5 mins from the arena so we certainly will!! Might have to be a gin though! 🤣,"[15, 103]",0,1.4712205045897503e+18,8.551285878794936e+17,steve18harvey,,,,0,0,0,0,0,0,0,low,en,1639603282963,,,gin
1471228987493994510,1371600008026423297,2021-12-15T21:21:39+00:00,Zin in gin & tonic,,,,f0976f342215a984184a13a54b26877ece8cebba,Zin in gin &amp; tonic,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603299388,,,gin
1471229036714246153,1034450116470562818,2021-12-15T21:21:51+00:00,@dazzla2118 Gin & no @thedogman_918 hope you have a great night @dazzla2118,,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,@dazzla2118 Gin &amp; no @thedogman_918 hope you have a great night @dazzla2118,"[12, 79]",0,1.4712278439506125e+18,836853109.0,dazzla2118,,,,0,0,0,0,0,0,0,low,en,1639603311123,,,gin
1471229092762685442,190635998,2021-12-15T21:22:04+00:00,RT @DannyPickering1: Do a Percy Pig Gin please @marksandspencer https://twitter.com/DannyPickering1/status/1471214115809021954/photo/1,1.471214115809022e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @DannyPickering1: Do a Percy Pig Gin please @marksandspencer https://t.co/Hbk8TrcP4V,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603324486,0.0,,gin
1471229245808463874,1405804444982280196,2021-12-15T21:22:40+00:00,RT @evermoreseavey: gin and toxic bitches on their way to support @lilystewartt and @BeautyChickee 😮‍💨 https://twitter.com/adambahduqun/status/1143331791106822144/video/1,1.4711853553910866e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @evermoreseavey: gin and toxic bitches on their way to support @lilystewartt and @BeautyChickee 😮‍💨 https://t.co/ykQWfMjaU0,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603360975,0.0,,gin
1471229298342129664,1470276834428289024,2021-12-15T21:22:53+00:00,"@OliviaGlam1 Height: 6’4”
Shoe size: 14US
Zodiac: Scorpio
Tattoos: None
Piercings: None
Favorite color: Blue
Favorite drink Alcoholic: Gin and Tonic
Non-alcoholic: Sweet tea",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@OliviaGlam1 Height: 6’4”
Shoe size: 14US
Zodiac: Scorpio
Tattoos: None
Piercings: None
Favorite color: Blue
Favori… https://t.co/30OOpo37sR","[13, 173]",1,1.4711978212903076e+18,1.4142588274662687e+18,OliviaGlam1,,,,0,0,0,0,0,0,0,low,en,1639603373500,,,gin
1471229375697858573,1284998648472973312,2021-12-15T21:23:11+00:00,RT @evermoreseavey: gin and toxic bitches on their way to support @lilystewartt and @BeautyChickee 😮‍💨 https://twitter.com/adambahduqun/status/1143331791106822144/video/1,1.4711853553910866e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @evermoreseavey: gin and toxic bitches on their way to support @lilystewartt and @BeautyChickee 😮‍💨 https://t.co/ykQWfMjaU0,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603391943,0.0,,gin
1471229410435080193,1103639956906491904,2021-12-15T21:23:20+00:00,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time & thas what she find to wear on the bo…,1.4712266481210245e+18,1.4712249877805343e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @hakyrehc_: one could only hope but the sunday tweets gin be like “we was lock down all this time &amp; thas what she find to wear on the bo…,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603400225,,,gin
1471229437215653893,1306881801575686146,2021-12-15T21:23:26+00:00,"Dear #WhiskySanta, please may you put Curiosity Christmas Gin from @MasterofMalt under my tree? I've been really good this year! https://www.masterofmalt.com/asksanta/gin/the-secret-garden-distillery/old-curiosity-christmas-gin/",,,,f0976f342215a984184a13a54b26877ece8cebba,"Dear #WhiskySanta, please may you put Curiosity Christmas Gin from @MasterofMalt under my tree? I've been really go… https://t.co/xgp0BIlEf6","[0, 152]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603406610,0.0,,gin
1471229472124903430,1040173916,2021-12-15T21:23:34+00:00,Tonights mood: mellow sipping a glass of just whiskey no coke while listening to Imagine Dragons.,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,Tonights mood: mellow sipping a glass of just whiskey no coke while listening to Imagine Dragons.,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603414933,,,gin
1471229528810741760,912144095736242176,2021-12-15T21:23:48+00:00,"@lfs_54 I'm not a huge fan of vodka.  I like Gin, Brandy, Wine, and Whiskey https://twitter.com/CasualPacific/status/1471229528810741760/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@lfs_54 I'm not a huge fan of vodka.  I like Gin, Brandy, Wine, and Whiskey https://t.co/pS9mI8xRI0","[8, 75]",0,1.471229170890023e+18,7.007037189922857e+17,lfs_54,,,,0,0,0,0,0,0,0,low,en,1639603428448,0.0,,gin
1471229613716258820,722475215566082048,2021-12-15T21:24:08+00:00,"Tw// alcohol
My sister got me an advent calender with a bunch of gin additives such as flavourings, shiny powder things, and the likes, and it's a nice gift. Irritatingly, the calendar itself is a bright, reflective blue, and is difficult to access.
Still a nice gift though :)",,,,f0976f342215a984184a13a54b26877ece8cebba,"Tw// alcohol
My sister got me an advent calender with a bunch of gin additives such as flavourings, shiny powder th… https://t.co/qgPl5om8t5","[0, 277]",1,,,,,,,0,0,0,1,0,0,0,low,en,,,,gin
